sep=,

Average Count Rate ChA [kHz], Std. Count Rate ChA [kHz],Average Count Rate ChB [kHz], Std. Count Rate ChB [kHz]
1.712236504E+2,1.221854627E+2,1.294263760E+2,9.313003851E+1,

Count Trace ChA [kHz],Count Trace ChB [kHz]
1.583480835E+2,1.188659668E+2
2.001380920E+2,1.518058777E+2
1.607704163E+2,1.203727722E+2
2.208518982E+2,1.639747620E+2
1.420402527E+2,1.107788086E+2
1.478004456E+2,1.115417480E+2
1.156425476E+2,8.686065674E+1
8.079528809E+1,6.071090698E+1
5.270004272E+1,4.230499268E+1
6.069183350E+1,4.566192627E+1
5.178451538E+1,3.961563110E+1
4.999160767E+1,3.761291504E+1
5.241394043E+1,3.833770752E+1
6.052017212E+1,4.589080811E+1
7.425308228E+1,5.819320679E+1
8.544921875E+1,6.420135498E+1
1.503562927E+2,1.158714294E+2
1.252174377E+2,9.695053101E+1
2.206993103E+2,1.670837402E+2
1.649665833E+2,1.216888428E+2
1.911735535E+2,1.443290710E+2
2.359771729E+2,1.748466492E+2
2.154922485E+2,1.628684998E+2
2.716255188E+2,2.038574219E+2
2.311134338E+2,1.694488525E+2
2.109336853E+2,1.593399048E+2
2.044677734E+2,1.548194885E+2
1.379585266E+2,1.029777527E+2
1.224517822E+2,9.210586548E+1
7.226943970E+1,5.495071411E+1
4.365921021E+1,3.046035767E+1
7.392883301E+1,5.750656128E+1
1.107788086E+2,8.413314819E+1
1.250648499E+2,9.355545044E+1
1.765632629E+2,1.329421997E+2
2.426719666E+2,1.847648621E+2
3.117942810E+2,2.340507507E+2
2.400207520E+2,1.745033264E+2
2.470207214E+2,1.861000061E+2
2.325248718E+2,1.725196838E+2
2.951431274E+2,2.222251892E+2
2.240753174E+2,1.662254333E+2
1.612091064E+2,1.210594177E+2
1.646041870E+2,1.278305054E+2
1.007652283E+2,7.556915283E+1
1.094245911E+2,8.012771606E+1
8.085250854E+1,6.002426147E+1
7.688522339E+1,5.813598633E+1
7.711410522E+1,5.725860596E+1
5.714416504E+1,4.291534424E+1
6.849288940E+1,5.313873291E+1
9.096145630E+1,6.797790527E+1
7.194519043E+1,5.367279053E+1
8.275985718E+1,6.223678589E+1
1.224517822E+2,8.949279785E+1
7.003784180E+1,5.138397217E+1
1.079177856E+2,7.774353027E+1
8.552551270E+1,6.305694580E+1
5.212783813E+1,3.812789917E+1
7.501602173E+1,5.743026733E+1
1.198196411E+2,8.878707886E+1
1.300621033E+2,9.920120239E+1
9.372711182E+1,6.923675537E+1
7.429122925E+1,5.403518677E+1
7.040023804E+1,5.384445190E+1
6.444931030E+1,4.880905151E+1
6.580352783E+1,4.901885986E+1
5.985260010E+1,4.564285278E+1
7.047653198E+1,5.199432373E+1
6.271362305E+1,4.570007324E+1
5.716323853E+1,4.158020020E+1
6.055831909E+1,4.558563232E+1
7.078170776E+1,5.216598511E+1
8.094787598E+1,6.284713745E+1
1.134681702E+2,8.459091187E+1
1.067543030E+2,8.180618286E+1
1.378250122E+2,1.063728333E+2
1.212692261E+2,9.275436401E+1
1.225852966E+2,9.056091309E+1
1.114463806E+2,8.222579956E+1
1.750755310E+2,1.322746277E+2
2.325439453E+2,1.751327515E+2
2.762985229E+2,2.126502991E+2
2.211952209E+2,1.700210571E+2
1.356124878E+2,1.004981995E+2
1.330947876E+2,9.700775146E+1
1.336479187E+2,1.005554199E+2
5.310058594E+1,3.915786743E+1
5.426406860E+1,3.976821899E+1
8.235931396E+1,6.004333496E+1
9.475708008E+1,6.923675537E+1
1.632118225E+2,1.251029968E+2
1.256942749E+2,9.790420532E+1
1.848983765E+2,1.420783997E+2
1.628494263E+2,1.218223572E+2
1.617622375E+2,1.249885559E+2
1.268577576E+2,9.468078613E+1
1.441955566E+2,1.070022583E+2
1.306343079E+2,9.553909302E+1
1.237869263E+2,9.288787842E+1
9.803771973E+1,7.335662842E+1
8.239746094E+1,6.296157837E+1
5.559921265E+1,4.280090332E+1
7.886886597E+1,5.968093872E+1
6.376266479E+1,4.737854004E+1
4.669189453E+1,3.707885742E+1
4.579544067E+1,3.616333008E+1
4.842758179E+1,3.799438477E+1
5.790710449E+1,4.486083984E+1
5.496978760E+1,4.209518433E+1
1.213455200E+2,8.773803711E+1
1.090621948E+2,8.298873901E+1
1.350784302E+2,1.021766663E+2
1.534843445E+2,1.155471802E+2
1.654815674E+2,1.243209839E+2
1.270866394E+2,9.552001953E+1
9.689331055E+1,7.150650024E+1
1.081466675E+2,8.037567139E+1
7.984161377E+1,5.638122559E+1
5.826950073E+1,4.438400269E+1
1.189422607E+2,8.941650391E+1
1.632881165E+2,1.244163513E+2
1.856422424E+2,1.399230957E+2
1.782035828E+2,1.367187500E+2
3.335952759E+2,2.524757385E+2
2.977752686E+2,2.268218994E+2
2.901268005E+2,2.228546143E+2
3.389739990E+2,2.522087097E+2
3.178215027E+2,2.368354797E+2
4.519271851E+2,3.407859802E+2
3.621673584E+2,2.709960937E+2
4.256820679E+2,3.240203857E+2
4.361534119E+2,3.268241882E+2
4.841804504E+2,3.650093079E+2
4.658508301E+2,3.488540649E+2
4.064941406E+2,3.086471558E+2
4.211425781E+2,3.188133240E+2
3.715705872E+2,2.796554565E+2
2.882957458E+2,2.160453796E+2
2.450180054E+2,1.822090149E+2
2.581405640E+2,1.934051514E+2
1.337814331E+2,1.019859314E+2
1.302146912E+2,9.984970093E+1
1.102828979E+2,8.272171021E+1
9.080886841E+1,6.835937500E+1
6.322860718E+1,4.875183105E+1
7.905960083E+1,5.647659302E+1
7.097244263E+1,5.327224731E+1
9.714126587E+1,7.226943970E+1
1.300621033E+2,9.895324707E+1
1.464271545E+2,1.094818115E+2
1.187133789E+2,8.741378784E+1
9.338378906E+1,7.291793823E+1
1.458358765E+2,1.086235046E+2
1.419067383E+2,1.054000854E+2
2.139091492E+2,1.580047607E+2
2.102661133E+2,1.558494568E+2
2.940368652E+2,2.215194702E+2
2.321052551E+2,1.741218567E+2
3.702545166E+2,2.775955200E+2
3.915786743E+2,2.966308594E+2
4.793357849E+2,3.691864014E+2
5.520629883E+2,4.170608521E+2
5.618286133E+2,4.244232178E+2
4.483222961E+2,3.420066833E+2
4.450416565E+2,3.421211243E+2
3.492164612E+2,2.645301819E+2
2.445983887E+2,1.849746704E+2
